# LBvelMax,UBvelMax,LBvelMin,UBvelMin,BlowerPosition
-5.773263286455947441e-01,-9.136909395654024824e-01,-3.327861683051740460e-01,-6.257458852491557533e-01,5.764869736929960631e-01
-1.667177990512360708e-01,-9.598785670938148051e-02,9.780992316502601369e-02,-8.593815829005868601e-01,-2.880425334282263883e-01
6.923482659798418926e-01,-6.280465075940242503e-01,1.579042214991803750e-01,-8.326912977937055427e-01,-5.335473044903573658e-01
-7.344733110647430063e-01,-5.838721864542182338e-01,-4.324183046635687866e-02,7.086543371262234992e-01,9.383821668311544961e-01
-1.467266691403315004e-01,6.723828998217824537e-01,9.119525692558729801e-01,8.731297657906929022e-01,-6.128365487299136660e-02
9.564414806713579242e-01,-5.529232155446583974e-01,2.511673449182332263e-01,-5.164556582365187332e-01,-2.250476236164766775e-01
-1.105896548832534521e-01,-3.968650067824694982e-01,-7.403934844596560261e-02,4.022158173015011329e-02,-9.584644060004876565e-01
6.180326815305714483e-01,2.161883342596728763e-01,6.395890993738131414e-01,-4.924264556086677125e-01,7.005266541405952285e-01
6.682661698674292605e-01,9.903508389745987461e-01,9.106658036561987579e-01,2.512998069444873916e-01,-9.204920166962655692e-01
6.974940597219696503e-01,9.370176534580574312e-01,-8.221756659005490242e-01,-8.383402822193843917e-01,-5.065518589876636391e-01
-2.060393810092422395e-01,2.713983136221262971e-01,9.908638643033182980e-01,-8.470802313370189296e-01,3.229888480864286926e-01
-9.002918939897810446e-01,-7.154535173821279237e-01,9.190995685082463673e-01,4.745702574690626729e-01,3.513334963078733608e-01
5.666515885342569003e-01,-2.231918055191202122e-01,9.011803171664742873e-01,-7.321652994028260419e-01,-3.556943089931157154e-01
-4.759606394186322031e-01,6.611037889235515941e-02,-8.909392801169462306e-01,-7.745767556117644226e-02,-1.720279795177859228e-01
3.192389990959780821e-01,7.939294460454033864e-01,9.906433763175572782e-01,-1.928770079353343547e-01,-4.147740037524758616e-01
7.661149035588199485e-01,-6.233309934936346330e-01,-8.391511250956376067e-01,4.055009889733378614e-01,-8.205154447665634621e-01
-1.684425074147646306e-01,9.269967884542895664e-01,-7.381715161029389627e-02,6.903051735974559122e-01,2.855186624258045924e-01
1.570019727921285746e-01,9.909439349375597228e-01,6.235148041066902458e-01,-8.722133848433872849e-01,-8.885727843495752065e-01
4.664080510914152544e-01,8.025528360157383467e-01,-6.324812778495330079e-01,8.592254307186799611e-01,-9.464071641564835158e-01
8.269013459214662465e-01,-9.653772853042479341e-01,-9.561676277589170603e-01,3.969100412732862182e-02,-4.077194003945217027e-02
-4.252686861722190237e-01,-9.241667963230739691e-01,8.476979309940155805e-01,2.507386474339943216e-01,-4.329307134953466196e-01
-2.709992532621767758e-01,3.811277999720692478e-01,5.478895870659021838e-01,-3.873919876826756870e-01,2.520071082726851319e-01
8.305425411188043228e-01,-6.891698606622582712e-01,8.230133201319116409e-01,-9.527752500104944566e-01,5.229573547680186341e-01
-6.513480716942687820e-02,-7.562094901906335487e-01,-9.966458345578059763e-01,1.148818662461195128e-01,-8.174560528258225656e-01
8.626556812478147762e-03,2.009313748896619511e-01,1.576704833495703451e-01,-7.979621568951729138e-01,1.844022823940478784e-01
-7.444353660630804725e-01,4.821219652950032852e-01,7.882252671302136804e-01,2.593424724630533085e-01,5.502693578326915969e-01
4.992010475432595573e-01,5.693839545933758739e-01,9.533217458013765189e-01,-2.537861552193110271e-02,5.762231982090060267e-01
-4.216742624207954204e-01,1.341450251662368309e-02,-8.487523332401782916e-01,-3.091875247650628378e-01,4.086380907390396722e-01
7.995878638900746349e-01,-6.751285846181465100e-01,9.874013594699773133e-01,-8.637733620943497392e-01,9.949089407077515990e-01
7.069731641624064089e-01,-8.055012365755653825e-01,2.517182654560696786e-01,7.780144211813839750e-01,1.184393716078302461e-01
-4.126600281668904024e-01,4.543226082160600754e-01,7.366458114187572903e-01,1.828824504425032860e-01,8.558204528026498448e-01
-8.323799209297642054e-01,-8.475540529531722100e-01,-9.900847766517317794e-01,-7.199790404595172166e-01,2.388616734270101460e-01
1.189496570450094826e-01,4.400227488486199157e-01,-6.171232762445388875e-01,8.781909814646648993e-01,-8.860139407894880303e-01
-3.550605912138826703e-02,9.175411621464646394e-01,-9.565371495606689312e-01,8.799768223589807814e-01,7.658087027316069495e-01
9.098189305964163864e-01,2.764192854822831169e-01,5.744540731989931093e-01,-2.229074551535359383e-02,-6.911200855669970000e-01
5.006227458088248206e-01,5.914574667171919042e-01,-6.223806764613901699e-01,-7.759581824599370847e-02,9.983998796333919401e-01
7.778931154086266009e-01,-6.453011282368867896e-01,6.936406543710598172e-01,2.704530709620289741e-02,-8.979567927631737501e-01
5.695574995453680511e-01,3.549235487075086404e-02,-6.801546174024948321e-01,-7.693184684739697854e-01,-8.160449503554001449e-01
2.740253617568546574e-01,1.937509081969477354e-01,5.330660788675936068e-01,-8.628600504899202051e-01,4.308466895763500837e-01
8.665234833640846901e-01,7.320782403544567885e-02,-4.101297515153727868e-01,-5.077210155660911717e-01,7.786009740747696917e-01
2.781703831394557458e-01,-4.025239637997921616e-01,-1.792152705996374884e-01,2.180137815240115184e-01,-5.882223702340934057e-01
-5.234559294308982480e-01,3.929811564272900348e-01,-1.733860371807138812e-02,-4.351499979136272955e-01,-8.862595625639504426e-01
2.268495006108566248e-01,-6.286921428484928409e-01,-4.375642796908574272e-01,-6.564169083143553962e-01,-7.307411679803592630e-01
8.819917634845118037e-01,-6.836835885474004115e-01,-5.681759900644733907e-01,-4.736627458698112747e-01,8.817948065244989309e-01
4.064094306577665794e-01,-3.258536369629916329e-01,6.689567814063779316e-02,-2.774507666263126282e-01,4.969893007897074888e-01
-4.009535641153751939e-01,-8.867183910082720999e-01,3.414816681213657112e-01,7.746193432758086139e-01,7.055906559464317773e-01
9.823397461356320193e-01,7.322933770952282373e-01,4.905853033893001758e-01,-2.668918644626558923e-01,-4.403448400515213024e-01
-9.089082802534074190e-01,4.271322552926481997e-02,-4.442185486889238533e-02,-8.577330028257692529e-01,-2.014440015755984970e-01
-3.433794385668105242e-01,9.942823057229634998e-01,3.049152927193590212e-01,-6.842124053029672304e-01,-7.291573106150341932e-01
-7.498832175038412373e-01,-3.032856132166066310e-01,-5.960233963300942683e-01,-8.103527585664089816e-01,2.698135833282593321e-01
6.760754879054871047e-01,-4.835750486557128802e-01,-2.054937812887289716e-01,7.353064265546587208e-01,-5.725828077745547251e-01
1.925930439696810215e-01,9.805530640894233319e-01,3.535856343404681912e-01,7.642136416950011668e-01,9.372889157119810299e-01
-2.477951947423320256e-01,5.484606943849563709e-01,6.484957917322518028e-01,3.202495651652466080e-01,-9.796922543104507053e-01
-6.953915007534554604e-01,7.771160926875440023e-01,7.166854716269963621e-01,4.560307602150668327e-01,-8.724196427216117655e-01
-2.493391531549009610e-01,-6.539842923007841424e-01,1.014367429124396480e-01,-3.195053206142752789e-01,1.389187625357843903e-01
-6.895191574693873005e-01,-5.315385538019592460e-01,-4.440238546008625775e-01,2.902046851311634867e-02,2.718169070240745722e-01
1.273996704199276131e-01,1.274558011555853021e-01,9.406376401168417001e-01,-7.222543383644191017e-01,-9.017880213068696360e-01
9.614046275754071225e-01,4.186730624035848169e-01,8.900996679133170719e-01,-4.486340929926999621e-01,-3.522304707935997037e-01
-5.536571237577070370e-01,9.594964253117395092e-01,9.713750069904831808e-01,2.687293954665559426e-01,-1.690676081033974931e-01
-8.358240254299718064e-01,-2.210773122500353516e-02,-1.516057394097316546e-01,-4.524821095259905501e-01,1.244682093639393194e-02
-9.406545114857296497e-01,2.317051556974702997e-01,-6.968608092068890869e-01,-4.343642338646318546e-01,-1.453145621889677663e-01
-8.137007325946277181e-01,-8.463855505787010181e-02,-3.337371929755361677e-02,6.149302341339311084e-01,-6.992759416124427752e-01
-6.572097345809038149e-01,1.807006200542771168e-01,-7.189348986437176237e-01,1.402346498165829569e-01,4.823888774457865125e-01
-2.922668582652538927e-01,-4.187375481242832098e-01,-3.899186817199657984e-01,6.377537443871013068e-01,3.124949919385471286e-01
-2.252486732489558108e-01,-6.475282798272901097e-01,-7.909648218975153799e-01,-9.293253406528994010e-01,-4.099261550633943596e-01
7.122468640310266608e-01,3.421344139784607830e-01,-1.172085753390064156e-01,5.770924043115259749e-01,8.128176031354454878e-01
7.580722218114464006e-01,-6.865462720107085026e-02,-2.007740590652979940e-01,-4.003487878042051307e-01,-2.995813853821882589e-02
-5.838692291157452363e-01,1.714790320252170819e-01,-7.503836116318769456e-01,5.971040085419887511e-01,-2.312008741028679371e-01
-4.965723713044651877e-01,3.239674849426781300e-01,1.320965147994748179e-01,5.567399975896556441e-01,8.337269573689622959e-01
-7.641361505361752293e-01,-5.656846873322880498e-01,-9.777587686811670675e-01,3.217503942316770615e-01,2.065915082080547194e-01
8.708374747889722212e-01,1.809435641296608388e-02,5.825798588590433980e-01,-2.198983135775094411e-01,-2.918772127151070261e-01
-5.167948261728938508e-01,4.535575998814014298e-01,3.873663315094033610e-01,-6.886759403123412504e-01,2.669800983676169359e-01
-4.159195517643470286e-01,-1.474253156554103938e-01,-7.184958281957620763e-02,-1.791963260615294651e-01,8.400849406006885012e-01
1.878725543419010879e-01,6.076759192287450873e-03,6.223224618666201025e-01,8.680811174112901263e-02,-5.757618579372554279e-01
-2.699244804903422335e-01,7.390385910291283889e-01,9.229349900089116598e-01,5.912509528416109994e-01,-6.799430768308238893e-01
3.875116254687371864e-01,5.532208468093102738e-04,3.469174214106380827e-01,-7.458127312383349139e-01,-4.115941452472176021e-01
4.227998828107182305e-02,-2.263325564198084283e-01,8.617926386445187159e-01,7.560908376136217246e-01,9.799867060436096011e-01
-5.981133140569412365e-01,8.178292592245097747e-01,-7.829649383332546453e-01,8.072972295260671949e-01,-2.924864012252079704e-01
-6.759948013755689988e-01,6.556725562551248832e-01,1.873359921713788623e-01,6.996807786380823124e-01,-2.315646902186092593e-01
9.456078687672651029e-01,6.626245835016395525e-01,3.724574379184371065e-01,-8.441378398998062860e-01,7.890157439980749476e-01
1.473644563183205136e-01,8.621599274231384058e-02,-9.768779243399647871e-01,2.843771843012905531e-01,8.306095735312157835e-01
-9.834397399654122296e-01,5.051848846751463284e-01,1.398746903619205728e-01,2.953746953508138429e-01,7.158685449154524871e-01
7.037007965400114973e-01,-2.865403028776700722e-01,1.440859504195493024e-01,-2.906030793308083116e-01,-8.482236670855445304e-01
-7.902750552552391117e-01,-7.225116667751125821e-01,1.973543904915839864e-01,5.927831846008668748e-02,-8.434315191629515596e-01
-6.125744560084855905e-03,6.447011975024341535e-01,-4.203268208832791064e-01,-1.640846514128195821e-01,1.832595619891179695e-01
5.885437182682735635e-01,-3.765611231024856842e-02,-8.368354449381332216e-01,2.225007929648377125e-01,6.027732876267211104e-02
1.899567974096827427e-01,-8.363233284778013310e-01,-8.856192376801668154e-01,7.939860203635129565e-03,-9.735264007943111864e-02
-8.721858589903710435e-01,3.611105277370585398e-02,-1.357220041787006171e-01,7.663525161549207265e-01,-1.982207182291517711e-01
8.405118999817136061e-01,-1.838571599594527317e-01,4.732660868260885056e-01,5.105135243753642360e-01,-8.386628805492495342e-01
3.470418138937159114e-02,-8.073156663636926744e-01,-2.588675261444819409e-01,4.399111545993956707e-01,-7.945314749560468126e-01
3.170434230958567579e-01,-9.262731906877257337e-01,-5.914855599224946303e-01,-9.316485375703709160e-01,-1.545541857129273389e-01
3.533679526153317152e-01,2.795879723240428660e-01,-2.192718443181289611e-01,9.677306922589423710e-01,4.765070201774028735e-01
5.312529115851123418e-01,-6.718725551161797149e-01,-8.798244051212189554e-02,-4.180814942560373559e-02,-5.261006094095712626e-01
9.408318948209468680e-01,5.391239179935143344e-01,-7.088287128690440309e-01,-2.627112624492888848e-01,6.721810873989231272e-01
2.263632433063866856e-01,-9.707851424573050725e-01,-6.338141729211255182e-01,7.128170438168439649e-01,-2.053768454340760830e-01
8.748094224396079088e-01,-4.822725143389672287e-01,-2.063627033737871486e-01,-9.670980368883541622e-01,7.209763692040853655e-01
-6.045366831704823696e-02,-5.607302731158319009e-01,1.680336340768726622e-01,-7.413596578046455221e-01,4.977928775387676641e-01
3.706481930091041210e-01,-4.708833394187503796e-01,-4.447962583612594667e-01,-2.664251105971571221e-02,3.712245295893406016e-01
-5.496381642554184488e-01,1.387450178588438554e-01,5.613505699115148850e-01,7.013009218931878230e-01,6.767992136498257594e-01
6.213529058712679021e-01,4.774590827646261193e-01,-4.515361081747311101e-01,6.234841153793166946e-01,-6.108638974438436176e-01
-4.741135037510137984e-01,-1.260550448956589964e-01,2.808639469593527949e-01,-4.911839540413305283e-01,3.744772063950190244e-01
1.395505016459372971e-01,6.101603440406480061e-01,2.020094791448514560e-01,7.623066750694684757e-03,1.351910534314419987e-01
-9.125434451111271716e-01,4.983722545750413069e-01,-1.523845943138104619e-01,6.751775799361745545e-01,7.771126576665292607e-01
3.012074855794097950e-01,-8.093627132587084549e-01,-7.967501890841577339e-01,-7.807648551618677768e-01,-5.965566809420534966e-01
9.950843102397188833e-01,8.496934726956140160e-02,6.060174511861631252e-01,-2.355248043862294693e-01,9.547652380732474242e-01
3.766807972013395123e-01,-2.760305388423147654e-01,-2.378769981703265923e-01,2.142082095578741185e-01,8.662770077335513186e-02
1.507280156698964646e-02,-4.077996511425616699e-01,2.438180850405149425e-01,8.663662005565162527e-01,-5.582114530697679378e-02
1.792135309543250177e-01,7.592311707104166807e-01,3.174629433114641852e-01,3.213335723924404252e-01,7.590942059433511968e-01
3.766076297675455820e-01,-6.675370889571434763e-01,1.709504484350370390e-01,-4.787642927552060446e-01,-9.807411359848170473e-01
5.350915601914678632e-01,1.127270410749379170e-01,-6.543488150984324569e-01,-1.595536988930845723e-02,-5.157400153545335098e-01
-2.607135431007783222e-01,-2.133093764063294095e-01,7.644579582505957038e-01,9.658732272564722887e-01,8.893173360674277994e-01
-3.362887238402292311e-01,6.951861075699643511e-01,6.181263675385240131e-01,-1.613786505489933631e-01,-7.268257045739101585e-01
-5.277963547132400457e-01,-8.792154066749384711e-01,1.835945893203949630e-01,5.599426395659019562e-01,4.875508478825107961e-01
3.777274935192531657e-02,-5.121206105133584430e-01,-2.099476486705686984e-01,-2.174866257083030163e-02,-2.863173155076226273e-02
-1.644289070836011390e-01,-4.452119886030152518e-01,-2.574111078537910657e-01,-3.080362008377182104e-01,-2.698086686864782369e-01
3.335568824049812697e-01,1.798406393771512235e-01,5.535019186668250768e-01,-9.345149664561436254e-02,7.471050514723254210e-01
7.143057392474438938e-01,-4.407395771238424853e-01,4.211384209613024954e-01,9.068484024129617183e-01,-5.241723941700016098e-01
-5.841562624013985072e-02,-2.987318762670312378e-01,-5.891608489666300130e-03,3.054623751204497140e-01,2.951352724076228284e-01
-4.768758943725552868e-01,8.666246552459309083e-01,7.109872171913740324e-01,-8.854535219992416550e-01,9.536270485900615324e-01
9.935569726765598464e-01,-1.587813780895674931e-02,-6.594699610049836735e-02,-7.008492791397415989e-01,2.659699011597160823e-01
3.344423176824977695e-01,8.895370004693874399e-01,4.357050751403686029e-01,9.517683948222188661e-01,7.681674129282656249e-01
4.935234658354059611e-02,5.451614587980497806e-01,1.835882163823268076e-01,6.653339257554273800e-01,3.436013005745475191e-01
3.627301394434054860e-01,-7.912742120366318410e-01,5.889111890349618683e-02,-3.547129238208286406e-01,8.226782670723320479e-02
-5.065388809849198370e-01,7.035199791854982454e-01,-6.027060405881023986e-01,-6.542519249855993646e-01,-6.684121451330893304e-01
1.688725480082229335e-01,-2.656466994769524081e-01,8.938674546998532922e-01,9.919348011894466577e-01,6.833551771853036971e-01
1.135321135129301329e-01,4.133402933678518298e-01,-9.685124547220302915e-02,4.929353758585148793e-01,5.363682931835722645e-01
-3.957894068412783906e-01,-4.348848449037170383e-01,3.013877387759860138e-01,8.452141629573795001e-02,8.360196378808384399e-01
-9.568494141406180820e-01,-7.041438218022122442e-02,3.126492057591494511e-01,5.707687014821622995e-01,-4.744352236358888586e-01
-3.551937010724965926e-01,3.618166482020526153e-01,9.018651768091667797e-01,-5.329363537052218547e-01,-3.419214684206446364e-01
2.894627311484498922e-01,3.695214406098366045e-01,-7.093388633097836848e-01,-4.067499723335723516e-01,-5.922621940264047868e-01
9.376969537089596685e-01,-2.195953104492027741e-01,6.620507606651671040e-01,-3.848841471902877398e-01,-8.306598744599555939e-01
-1.569165052035890184e-01,5.736238286419246268e-01,5.361332267360456871e-01,6.127704127235820142e-01,5.064514040321328459e-01
8.749151756107571565e-01,-4.219919022249649654e-01,-1.523275689372767250e-01,9.786823777126452129e-02,1.829721246017643743e-01
4.034783576416851592e-01,1.832243853033066472e-02,1.219249197085343628e-01,-6.790224507021325184e-01,7.365336130115627267e-01
-2.724301921613727639e-01,6.034960073091284460e-01,-5.275231200324461689e-01,-8.850454142455888018e-01,-9.013099594035223205e-01
2.009263338281113143e-01,-3.952499577195254243e-01,-3.734367130423317249e-01,4.747112600866005838e-01,6.843648770287065197e-01
6.782314241963549595e-01,8.922538348737960590e-01,5.378035215406451464e-01,5.403861273392307485e-01,6.275260564090463511e-01
8.353573554993745098e-01,1.224724278236415387e-01,3.164376346806774265e-02,9.680440826546066191e-02,5.620303505323016591e-01
3.580044291349437913e-02,-5.963564943447541289e-01,4.989646648182508581e-01,-9.237796309684220830e-01,6.038280184867022005e-01
9.237691458760182162e-01,-1.668769509334326884e-01,-4.548970373698322245e-01,-6.432212008988336116e-02,5.308826835701336844e-01
-6.555520173292070929e-01,4.093044172493087718e-01,-6.662079846983715026e-01,5.576104656103384460e-01,-6.456494637226777300e-01
-9.813189548190750511e-01,-6.467734945618475173e-02,-5.043036782171645971e-01,-4.917879329314656101e-01,8.507576990432978992e-01
-9.464587924714962242e-01,6.517317276316183516e-01,-8.154286373219521433e-01,9.015254170208537587e-01,5.130162488087519623e-01
-9.885781955359553841e-01,-3.365875492619521125e-01,5.903095428839273406e-01,6.401523131995039417e-01,3.903807751596917175e-01
6.794648023819258587e-01,3.751430059007796469e-01,6.386952131249781228e-01,6.683211716321424412e-01,-9.028950837574161170e-01
8.443455374801971391e-01,7.404185351108414359e-01,3.673314515404784153e-01,-4.402626404343057409e-02,-7.359755726062027215e-01
-5.314968408203277761e-01,7.259515927642499200e-01,9.268110965968328063e-01,1.541481360963230518e-01,-8.692625272694658456e-01
-3.817510547587787961e-02,-8.662091764929518156e-01,-8.201892752561996680e-01,-1.969202078149945301e-02,8.961937750312864992e-02
-9.459477799474349524e-01,-2.771879053757975164e-01,6.883264703664828676e-01,-2.694032590723474119e-01,-3.085855328648885454e-01
4.885923752581717849e-01,-8.727872529404354651e-01,-6.269758414553345816e-01,-5.947063698335430804e-01,4.549909246875571966e-02
6.858066559380280314e-01,-1.657994549645451787e-01,-6.087982354663896700e-01,3.107895045316277916e-03,3.514151443180508760e-01
-5.761458552073821515e-01,8.315304301834129941e-01,-1.848768953019508388e-01,-3.101797171128284347e-01,1.555115830792317411e-01
-3.006214179103849915e-01,-2.755243576307409015e-02,-1.113034729991586591e-01,-3.796802526322791138e-01,-2.205115242300292877e-01
-3.377987178409935787e-01,3.534064179542029116e-02,-5.965952798309086536e-01,5.726928932273618322e-01,3.190452698242212115e-01
1.702638341474214112e-01,1.457761497288583286e-01,8.845950487041791543e-01,8.972439816985755545e-01,3.282595701449455561e-01
3.511204288216762670e-01,-6.924879769028713383e-02,9.074839719202358879e-01,-9.533101410355113714e-01,6.018228131892280341e-01
6.152521086519284754e-01,-9.998588514658430793e-01,-1.344627467859571546e-01,8.658447073677002503e-01,1.126062000040173317e-02
-6.386367058031536814e-01,5.375939882848970175e-01,-1.653539822915912616e-01,4.534174374872488311e-01,-5.930243595463029482e-01
5.944105552178262641e-01,-4.683406627103621211e-01,7.447331861672519260e-01,3.265232782766447350e-01,-4.029539240764563601e-01
-3.415238626909338215e-01,5.340510700283762624e-01,-1.815254072629657323e-02,-3.928492851261897734e-01,-8.428631125654735268e-01
-4.195652743367372928e-01,5.918538403981024043e-01,6.256126195053159922e-01,6.124128746566379622e-01,2.329640155615875230e-01
-4.510158137605428941e-01,7.791289274054180591e-01,5.240373133428155583e-01,5.058210202220434493e-01,-1.213239923386821850e-02
6.829436206417838218e-01,3.116553871476357429e-02,6.529775528805532581e-01,1.378711590182624125e-01,3.378054792425606578e-01
5.931507907245017197e-01,9.155151025339876014e-01,5.163255722969273265e-03,9.368293205369089272e-01,-7.357048488136710418e-01
-3.788068688391275085e-01,8.145457458545548590e-01,-2.619945899455540239e-01,1.286876223785113904e-01,9.859978239091340413e-01
3.585952309198137122e-01,7.534013755086534925e-01,-3.621237669191414987e-01,2.912928538390682220e-01,-3.499278809334356311e-01
1.343210855873211429e-01,4.322672757906709240e-01,-6.591403892225216055e-01,9.249896833917259364e-02,-5.894247793702529492e-01
-7.579728190693002521e-01,-7.514660217488022820e-01,-1.063215765354366127e-01,-8.408935297853923352e-01,2.190389363364275699e-01
-1.711937787062134397e-01,3.681901215977629871e-01,2.046274776310321730e-01,1.042456764712158535e-01,9.090345679135112267e-01
-4.876123035275812256e-01,-4.800801326788821655e-01,5.819783085506082809e-01,4.694856082316347656e-01,-4.337372786997186758e-01
2.498206799084790042e-02,-1.505748611878710008e-01,-2.451572210680075248e-01,-5.483490040702645452e-01,-9.512276596415425445e-02
-6.077506209945191529e-01,-9.076209248539179875e-01,4.765029136821912203e-01,-3.436198729605854929e-01,-4.973824874308594435e-01
-7.049920253673547244e-02,3.756656309073218569e-01,-9.013632078553703852e-01,-5.762882321652655904e-01,2.589591004055999957e-01
-3.319625598311082282e-01,-8.636002175542509818e-01,-3.104426897583725253e-01,3.692463295129639889e-01,-4.323421760067982511e-01
4.044704600861737109e-01,5.380426560821769399e-01,8.788386355959798557e-01,2.269702961011661468e-01,2.109714159465148064e-01
7.145282566051940343e-01,-9.404471644649718964e-01,-5.452809358247687754e-01,-8.059852943983447648e-01,-3.377803356004147606e-01
-8.953452090481812675e-01,6.383577161895939156e-01,-7.056748345935015543e-01,9.238301543040443597e-01,-4.517124845020568102e-01
-6.694395638859189646e-01,4.653730709950660849e-01,3.996351395645554305e-01,-1.795286202240569118e-01,-3.011348354863148113e-01
-6.126930816777058642e-01,1.276293340686269762e-01,-1.251386335182211873e-01,3.629392062790366413e-01,8.093839446254551540e-01
-9.628772631924527037e-01,-9.903014486219061663e-01,-8.393318964774791890e-01,5.083151794223306208e-01,-7.148827164994677741e-01
2.893669184623746116e-01,-4.311816981662972559e-01,7.860034218229738912e-01,9.305163307071258050e-01,6.723736057767781826e-01
-1.487392126272957249e-02,1.738290605210064399e-01,9.078783962217322756e-01,8.456379137662513035e-01,4.095988244076222973e-01
2.646298331453948993e-01,3.343368791026630760e-01,5.291805221489915834e-01,-7.813512030918645657e-01,-1.499286569015425563e-01
6.428554142489750767e-02,-2.737415250360604180e-01,6.846582086972847758e-01,-8.423539666779951141e-01,-1.017666711639559907e-01
-4.518197917247932516e-01,4.146868587824450447e-01,3.256190978159914096e-01,-3.623589950954768657e-01,1.660991516349556996e-01
8.121078828073438061e-01,-5.093246847609420591e-01,-3.593438628691880687e-02,3.941821699884218155e-02,4.332178372458257432e-01
8.293374448098722596e-02,9.832577084871707562e-01,-5.497743359990217016e-01,3.270771127374285658e-01,-8.871094291731251857e-01
-5.476386092182796705e-01,1.144378159545547113e-01,-1.682480535253463305e-01,9.228594108241368055e-01,4.812943341136868280e-01
1.178511197108269570e-01,1.350402148622407150e-01,-1.591642030616324810e-02,-8.832566285656229255e-02,-8.472101074752991234e-01
-6.744763232012480625e-01,-2.229406200765948753e-02,9.013313320999489786e-01,-9.391882443329784280e-01,-5.125671256779444906e-01
1.985434077041186018e-01,-5.758787349902960706e-02,3.253184353402904794e-01,2.522712450493400649e-01,-4.804521718929464225e-01
9.780016268581279704e-01,1.469320330571519673e-01,-1.945805728354510489e-01,2.649020877610483993e-01,5.168673556081959664e-01
-6.735301212671964688e-01,4.915089745816081379e-01,-7.732660438969196637e-01,4.538521858446875612e-02,-4.495729838561375313e-01
-6.798545740436505724e-01,-3.949042657244299370e-01,-4.682127116756640284e-02,-2.516024807616379366e-01,-5.211015561139917818e-01
4.333486583100902845e-01,1.273477449461468680e-01,3.212063591750169422e-02,-6.551212718256280709e-01,-5.255369909182356913e-01
-8.859769325031463527e-01,7.080058128855999389e-01,8.277474575444980776e-01,6.534216945841802016e-01,2.029218673343702317e-01
-9.600757149430141357e-01,6.482516426912763308e-01,-1.944876728254025799e-01,6.191412388217620855e-01,-8.805120324990733938e-01
-1.310671972413803843e-01,-8.804260751252155348e-01,7.440769708464791687e-01,1.379118378304833303e-01,1.313136277179949296e-01
2.464100546299292649e-01,-6.210035868774854695e-01,-2.327268521447924954e-01,-2.660067010850379887e-01,7.979704717106028689e-02
-2.118431290645728104e-01,9.791308602139146000e-01,9.313441596437876946e-02,1.047861579396252019e-01,-5.027127602823266983e-01
-9.158340055023783677e-02,-9.452715891417029503e-01,6.698397946832046479e-02,-5.818301302813631004e-01,-9.399041967165127076e-01
4.791888835897990528e-01,9.998689921974683870e-01,4.153477735774024904e-01,-3.518773152710812369e-01,-4.870192649929250273e-01
-1.819853184272488544e-01,-3.108090496454971596e-01,1.313856363576204611e-01,6.442855989603490929e-01,6.595006388245108209e-01
6.845087397294560283e-01,3.725327999094332210e-01,-2.178924191346363060e-01,8.441604759513277045e-01,6.439067015260111493e-01
4.209502476882784894e-01,8.585029591917381353e-01,-5.357367431443325057e-01,-9.158058457478197578e-01,-7.534252555060394485e-02
-3.880714200750861043e-01,-4.289525555038609106e-01,4.367606847304177364e-01,-3.135644118853078144e-01,2.588618880469351069e-02
-9.002735346472934275e-02,-5.417069999579968709e-01,6.149170417164286917e-01,-8.636725033135979057e-01,7.576701349837782207e-01
6.183382813269626688e-01,-4.978635384015814846e-01,5.947028217285403873e-01,1.037516818500325844e-01,-7.183346980514084823e-01
-4.443049152919138489e-01,5.721738169067684954e-01,-5.624933591919549780e-01,-3.515802010276414258e-01,-5.080191097413309098e-01
-3.610664291364564793e-01,-3.988272058674908749e-01,9.168442849258968685e-01,3.814947870544203035e-01,3.725060363023080523e-01
2.739538232408080809e-01,-8.900381624217177379e-01,1.276906859017528095e-01,-6.827719182628901873e-01,3.752764253388363169e-01
4.917014108228447977e-01,-9.253300152094301456e-01,6.537572922515271223e-01,-5.785297898042394138e-01,9.417494020746040029e-01
-2.807692085612478738e-01,9.924211549637531604e-01,-2.161553592366127763e-01,-7.689184691462915833e-01,5.483903984327356262e-01
-8.358330085967640155e-01,-8.303090928131151571e-01,7.008293583418585548e-01,-4.363487884572736508e-01,-5.965377674679084308e-01
9.853204569134041968e-01,1.071239127254255408e-01,2.034888739608899932e-01,7.791408411954581226e-01,7.362034672850350514e-01
-6.214697452607933492e-01,6.291736549794808564e-01,-4.403813399231217840e-01,7.878291643960151358e-01,-6.112185979704933825e-01
-7.148188182469701335e-01,2.932068519331478829e-01,7.118439126345021961e-03,1.129524513068025371e-01,6.558326814116846037e-01
7.731501095849335758e-01,6.329453729960299313e-03,-8.485640130616312060e-01,3.125215186911023402e-02,7.791140547754791257e-01
5.314713776881967444e-01,9.686748753567029357e-01,-4.598976062338513415e-01,9.111142060912036378e-01,3.206652666177345345e-02
4.270821504144961533e-01,5.684599826791993937e-01,5.998959566208315053e-01,-7.755500397754546693e-01,5.571735785399012375e-01
-5.779243050294675665e-01,-6.685727494761755096e-01,-9.897483519954808351e-01,1.780123163301829958e-01,2.402866924193578502e-01
-9.400116964489195759e-01,4.075481184931017964e-02,9.054600579920955017e-01,-1.798161701615670349e-01,6.225760109422382449e-01
-2.164056731948524881e-01,1.307013923828419522e-01,-6.941142685717358596e-01,6.874332940964622551e-01,6.768403725621636724e-01
