# LBvelMax,UBvelMax,LBvelMin,UBvelMin,BlowerPosition
2.536315707128442565e-01,6.653792428329327713e+00,1.285015900183955062e-01,6.827399114055312523e-01,3.975399165186721540e-02
2.586541929897587938e-02,6.603020539909055131e+00,9.699447520914318555e-03,7.919675795348832814e-01,2.467240705061681805e-01
2.067323748634808944e-01,4.701058089423947095e+00,1.914403979971827652e-01,8.868631485575679818e-01,6.614944240432143463e-01
2.656384697242777926e-01,2.526527829937027292e+00,1.181814439773715142e-01,1.672888382083410841e+00,6.756667481539366804e-01
2.035097667465061155e-01,4.731863880255576582e+00,1.767262966867887419e-01,2.401439296812937663e+00,3.221528455034421423e-01
5.703318821024656177e-02,4.123204928919900425e+00,-3.522104423363580511e-02,9.248737922428347247e-01,4.139860102411070386e-01
2.394204872349890156e-01,6.010133168164083273e+00,1.587081880285224622e-01,6.283448300278728915e-01,2.926129981237620692e-01
8.635993693910314073e-02,4.331118413318367999e+00,-5.419016195823066206e-02,3.201111393799271454e+00,8.974227761671826897e-02
1.771335435188434171e-01,5.722052675266669830e+00,8.103026159097803660e-03,-5.893769009619909127e-02,6.427593312129022962e-01
1.687408111684996770e-01,6.143417875198467826e+00,1.559621496528384166e-01,1.705860703857893235e-01,5.571360782521239674e-02
1.297131437509806973e-01,6.170237305115022330e+00,-5.620939932088730301e-02,7.625787970678077343e-01,2.679641792175824211e-02
5.636778743047472784e-02,3.878835417965094123e+00,-4.760131298225814267e-02,3.774967273877837926e+00,4.796140299802739149e-01
2.473067254711012741e-01,2.688481119343169912e+00,1.222328607277018420e-01,2.460981508312392041e+00,2.835346432523266902e-01
1.854193593224564562e-01,4.800692446695927096e+00,1.241585580907240138e-01,6.573090467797193526e-01,6.260035541363425660e-01
1.846625695126664635e-01,4.296787750125417027e+00,1.799400945137158980e-01,3.364297332112191619e+00,7.614786773840093170e-01
5.607950985652538495e-02,3.300550957544622577e+00,-5.540867676808657744e-02,2.569179428116523667e+00,9.127197358708871722e-02
1.258689404901983944e-01,4.810023619146971186e+00,1.056651561797156968e-01,1.207229494477985554e+00,5.922011411970239392e-01
2.417896503361740557e-01,4.478747581879424899e+00,1.158554030898687054e-01,3.238168599441459961e-02,7.751346789163457984e-01
2.440632438040410968e-01,5.853276979433323035e+00,1.466011053562342181e-01,1.145125115653195635e+00,7.881115991045030134e-01
4.966539043772903034e-02,4.098447491354139771e+00,-1.941585708576468866e-02,1.058203983804268944e+00,7.043190453695198361e-01
2.055514678422802610e-01,4.286894986962854759e+00,1.919288040517152238e-01,3.312280740817294511e+00,9.974544703538757995e-01
2.140725476046761722e-01,3.998721309299058113e+00,3.627110548653775246e-02,3.415225019025754705e+00,5.592196858039151230e-01
2.328087036640009155e-01,4.768823884157200155e+00,1.145204586197505758e-01,4.058560595090194845e-01,9.279102264013249224e-01
1.499257031185096192e-02,2.396288999640477702e+00,-1.300952564219731711e-02,1.938951158499994332e+00,6.194308367135050730e-01
1.321972214487793784e-01,5.278983780317939356e+00,-5.562187669768713094e-02,9.589155337720791650e-01,5.699302960525598483e-02
9.834512616188215151e-02,5.840805684098308248e+00,-8.965255607401592663e-02,8.818219765891477380e-02,8.829043513658034747e-01
2.063308700441316423e-01,5.824447858819841173e+00,1.085599445956669795e-01,1.995190002372991600e+00,1.544399572165015000e-01
8.388214144156130869e-02,5.887808945884613010e+00,-8.358276733839327399e-03,1.113436545733037075e+00,9.991999398166959701e-01
2.207163307919161599e-01,4.309941423053295750e+00,1.180118000822958507e-01,3.245844807763956563e+00,5.102160361841312497e-02
4.351861483605203029e-02,5.122796031851494902e+00,2.045046168344900883e-02,2.016318967239242088e+00,9.197752482229992754e-02
1.601636053622633726e-01,5.064651724052276371e+00,1.464496104112553709e-01,1.483398999461432943e+00,7.154233447881750418e-01
8.360097407015816551e-02,5.476335219417252986e+00,3.437307562676727990e-02,2.256711747310916394e+00,8.893004870373848458e-01
1.429791620162368382e-01,4.174384437439766948e+00,2.117778386383567524e-02,2.381956328839143655e+00,2.058888148829532971e-01
1.265086397325115020e-01,4.566015805210037470e+00,7.002363952387422041e-02,3.870723359281664777e-01,5.687021871802477868e-02
7.342272661519649857e-02,3.783811286338117252e+00,3.906441744663202709e-02,2.669887714883595553e+00,1.346294160098203685e-01
6.949926370006209719e-02,4.356466380663411186e+00,1.686553828704322883e-02,3.407517146305612421e+00,9.408974032622494654e-01
1.428170294827481590e-01,4.417628975213278686e+00,7.056210614537941628e-02,2.395189886102254029e+00,7.484946503948537444e-01
2.228791339759270129e-01,2.768968849372216656e+00,4.541719964834613210e-02,2.429124022397032956e+00,8.527953279732158887e-01
1.857139371157972285e-01,6.580779811778474375e+00,1.124031235620628066e-01,1.383899680492789663e+00,2.798275799742393488e-01
1.026711643718223044e-01,3.655161558040489922e+00,8.844446465439922966e-02,5.270218814526952400e-01,3.992779992122007515e-01
1.462809090067875573e-01,5.648044020017634281e+00,1.147021495370842692e-01,-3.348028971512557739e-01,1.354213446924829034e-01
4.988002243867013102e-02,3.295188362671249038e+00,3.091529829531102641e-02,1.205045202321068709e+00,6.349067916641296661e-01
1.662159431988600722e-01,4.450712914921918006e+00,-7.314699456605830430e-03,2.901438060889056203e+00,2.137085961127226375e-01
2.235692455187968664e-01,6.163422640103815908e+00,4.714788134929674690e-02,2.217634478355456906e-01,9.686444578559905150e-01
2.308620574314875218e-01,5.074895846835103086e+00,9.883710091496285266e-02,4.295137636802333070e-01,1.015387284477464735e-02
2.444700851734529778e-01,4.970282638277859988e+00,9.886700915194629458e-02,-3.610656397847713528e-01,6.379017863919411724e-02
1.441684082605302064e-01,3.269684408393922492e+00,7.611894032195773430e-02,2.231637285296275142e+00,5.694593812678921951e-01
1.070486379655695708e-01,3.013173011827673609e+00,4.146591114257920652e-03,1.607788673233551346e+00,6.359084535120372861e-01
2.079510470934632371e-01,4.818583372153305788e+00,1.801764809299051251e-01,1.436215968686549660e+00,4.910598934656518200e-02
2.165782621416967313e-01,6.089414221180784459e+00,1.614416714409667164e-01,1.833395033970029786e+00,3.238847646032001482e-01
2.605739704723761263e-01,5.385587514209902338e+00,1.337010309257205543e-01,-4.929017617253164119e-01,4.154661959483012534e-01
1.122153205827273043e-01,3.631014377732523002e+00,5.746353153532636482e-02,6.973375714075338294e-01,5.062234104681969660e-01
5.859570738607949858e-02,3.906903222060475578e+00,2.032130772542686120e-03,2.117877549680649008e-01,4.273427189055161168e-01
1.774091397769411993e-01,3.559341434818567240e+00,1.591611636354808845e-02,8.132570999921777677e-01,1.503620291937786124e-01
8.511824262645739658e-02,4.113841195500512526e+00,-2.890522235520091160e-02,5.717393353376807319e-01,7.411944387228932563e-01
1.428958190473584855e-01,3.579626819548320960e+00,-2.087955539135165350e-02,1.835839463921170811e+00,6.562474959692735643e-01
2.443725077760349265e-02,3.303458907010108803e+00,1.736978484289343136e-02,2.246043746491979576e+00,2.950369224683028202e-01
1.671337626816756794e-01,5.725448484998717724e+00,9.424522250523051370e-03,1.699045243063335597e+00,9.064088015677227439e-01
1.099051547032599552e-01,5.155090281009840680e+00,4.994003348368045853e-02,2.361054162613052565e+00,4.850209307308905871e-01
1.048168392639117485e-01,4.173349318922080720e+00,-5.489356159028713211e-02,6.589122228464292519e-01,3.843995629485660315e-01
1.910466513594302751e-01,4.489378856109552451e+00,3.537265160046471069e-02,5.174764012815178393e-01,9.168634786844811480e-01
6.831164284346714910e-02,2.887336818465392696e+00,-6.386339657970056816e-02,1.584390880462256845e+00,6.032957541040273597e-01
1.972630702070288788e-01,5.397979009408421902e+00,1.192529015647798007e-01,2.343695940169523428e+00,3.540613936424464869e-01
1.543028361353232791e-01,4.663541573649208516e+00,1.231704301665574042e-01,3.028687740050042265e-01,6.334900491838084680e-01
1.338552254149659171e-01,3.862942474752537603e+00,5.177485802111886359e-02,1.305218421718768784e+00,9.200424703003442506e-01
2.165726517737184831e-01,4.696987693130331820e+00,1.078918405996055624e-01,1.678757415553469690e+00,2.121190710313722860e-01
2.718560466429717493e-01,5.338633406053350683e+00,1.127309513588106299e-01,1.215176329659652943e-01,1.600284615845880554e-01
1.474011055791470681e-01,4.888341456738951152e+00,1.219823787029805512e-01,1.886681794198523221e+00,2.942029273763911990e-01
2.739838057451329800e-01,4.202781153651359070e+00,9.837472198377078536e-02,1.881778822910784577e+00,9.899933530218048006e-01
1.120683676429778952e-01,5.128630574779823093e+00,-6.866135530962882982e-02,-3.248572028937055656e-01,3.537567993873960148e-01
2.037176381490420074e-01,4.807514033007118215e+00,3.374956028523376506e-02,-1.595036357582562125e-01,3.842176548906953704e-01
1.450388517968533852e-01,6.439544744019724654e+00,1.294526357868340249e-01,1.451670993514805552e+00,8.945078719990374738e-01
6.653106678106804339e-02,4.776688445431791052e+00,-6.190665164906100637e-02,1.518040467204849753e+00,9.153047867656078918e-01
1.787562038037327494e-01,4.274337587047307707e+00,4.921873426865136514e-02,-2.412170669781317223e-01,8.579342724577262436e-01
1.498784410754145369e-01,4.773890342223506167e+00,7.893874900849534582e-02,2.633511250856516384e+00,7.588816645722773480e-02
1.726993549721627386e-01,2.625957444582092126e+00,6.677152312615405871e-02,1.793492444907430095e+00,7.828424041852422022e-02
9.976308534103112136e-02,5.460926051693566485e+00,1.617155048231306430e-02,5.268224591862642470e-01,5.916297809945589847e-01
7.744149515442856624e-02,5.032059549802900378e+00,-4.480858414205521334e-02,2.145027886733646749e+00,5.301386643813360555e-01
6.183506924216507911e-02,3.435471804692980857e+00,-3.895891677819843940e-02,2.944441790126384628e+00,4.513236799602844407e-01
1.747454253898759746e-01,3.681980720170187737e+00,-1.889826225616106359e-03,5.736475618490699535e-01,4.008896408854241145e-01
2.228522849013770679e-01,5.064726160042534175e+00,7.180093246384064432e-02,2.616297639920892593e+00,8.066855972537523289e-02
1.461088051155216005e-01,3.323730681843832357e+00,2.117689655582025154e-03,2.745677680934910825e+00,1.027342625219765937e-01
4.426901712923199395e-02,3.427633637064268157e+00,3.743387088626907999e-02,3.206453209127445803e+00,4.227229071435363306e-01
1.764593501811342335e-01,5.272749911101396236e+00,-2.031371904476000911e-02,1.433985994129267638e+00,7.382535100887014368e-01
1.391113484775076403e-01,4.023444078910842769e+00,4.329216342006800278e-02,3.039061744259382358e+00,2.369496952952143687e-01
6.598156559063116100e-02,6.249517771811218481e+00,-7.747308164439959538e-03,1.632146017830675255e+00,8.360905436994615636e-01
1.222594348987296464e-01,3.270185529620428966e+00,-4.902226948295475978e-02,3.182540956992344405e+00,3.973115772829619585e-01
8.100882781820357981e-02,4.651400650931156733e+00,7.771863150703899048e-02,3.098218193948058641e+00,8.604881846020426828e-01
1.297353805174549790e-01,3.598450922009203801e+00,1.038713462979195395e-01,2.280641741356699725e+00,7.488964387693838320e-01
1.041882486108882677e-01,4.164323183880978441e+00,6.852499716859840329e-03,2.576973202137229357e+00,6.856122647946703008e-01
2.412001030858108852e-01,4.158479362532847112e+00,7.107001089649209180e-02,7.422443089563157681e-01,8.383996068249128797e-01
1.360205949514927126e-01,5.837541530018206970e+00,-2.632781658643894296e-02,1.405164281724328390e+00,1.945680512780781912e-01
1.535271969938687420e-01,3.836803928905497596e+00,1.026455923980018059e-01,1.214969063592474807e+00,6.872386031975095122e-01
1.705821012520198909e-01,5.554791017706909528e+00,6.981979457695042246e-02,7.243099855849650659e-01,5.675955267157209994e-01
1.685204195654276815e-01,4.335014936751434789e+00,1.002661571810226082e-03,-1.601018269736886879e-01,8.885563288332646303e-01
3.128673833349084055e-02,3.587163415691347002e+00,9.363223849677616839e-03,3.015251555467472588e+00,2.017216595289732517e-01
1.988255048993048668e-01,5.622538331144060209e+00,1.223779853379277915e-01,2.367630289335376670e+00,9.773826190366237121e-01
1.369227106608610633e-01,4.462634988937867142e+00,1.550188970507363623e-02,2.290726605464811882e+00,5.433138503866775659e-01
2.177001185318773180e-01,3.903373324853147253e+00,3.106349847622569271e-02,2.126772278280832040e+00,4.720894273465116031e-01
1.978129729507684398e-01,5.818060287019950039e+00,6.567961571152440559e-02,5.403667748886995525e-01,8.795471029716755984e-01
1.431568302057434072e-01,3.875301996331830257e+00,9.103325948126400613e-02,2.877913263203260907e+00,9.629432007591476328e-03
8.376734999569132589e-02,5.204182121803874850e+00,-1.463711301537782422e-02,1.866000998579060877e+00,2.421299923227332451e-01
2.747394571878832292e-01,3.919322392289727119e+00,7.815213446223596983e-02,1.559250521508715570e+00,9.446586680337138997e-01
2.037437042264027554e-01,5.206490437514717406e+00,1.198815692813020722e-01,1.209321148048241312e-01,1.365871477130449207e-01
1.963565909103346108e-01,2.653380535274352248e+00,4.036232695374439294e-02,2.291026755299167661e+00,7.437754239412553980e-01
1.279178020044016151e-01,3.769591833581887652e+00,3.009266826148464941e-02,2.305953665121962981e+00,4.856841342246188686e-01
1.088570791727349885e-01,3.667753110011875872e+00,3.966069925650680950e-02,2.003389075820921850e+00,3.650956656567608816e-01
2.006776170344018173e-01,5.103317841470707883e+00,1.100227666989632425e-01,1.563795923339254434e+00,8.735525257361627105e-01
2.374562622167783466e-01,4.553196373561680055e+00,4.677142197548217473e-02,2.875415104933207733e+00,2.379138029149991951e-01
1.646839579070558668e-01,3.993486559359313404e+00,3.413772039501089539e-02,1.889682188160406895e+00,6.475676362038114142e-01
1.768260456191753371e-01,5.323061088496340965e+00,1.653713978190995137e-01,-2.768128772414515382e-01,9.768135242950307662e-01
1.083628364329630861e-01,5.469739765963124611e+00,7.844776434693724598e-02,2.517374179389994637e+00,6.329849505798580411e-01
2.411589272551478147e-01,6.168747818386579596e+00,4.598208777292590865e-02,5.001368169784163875e-01,8.840837064641328125e-01
2.016255179260040831e-01,5.367094534780615156e+00,3.509212535046131454e-02,7.316101583864655922e-01,6.718006502872737595e-01
1.381534656993081978e-01,3.675818821388457280e+00,7.362475808139104516e-02,3.049641457498353248e+00,5.411339133536166024e-01
5.701679969190980024e-02,5.048741087793327864e+00,2.244199219046973462e-02,-6.181884976316709412e-02,1.657939274334553348e-01
2.889834855294576843e-01,4.270402498792794432e+00,8.979000541051301854e-02,2.067342597223651879e+00,8.416775885926518486e-01
1.649616442457054466e-01,5.233542553564707767e+00,1.566810665985396422e-02,9.935216734611520550e-01,7.681841465917861322e-01
1.843648446923855100e-01,3.451883325803145830e+00,7.591270306281172608e-02,1.756537860514296945e+00,9.180098189404192199e-01
2.098033556500230878e-01,3.437529012589050303e+00,5.272648550180683569e-02,6.487721591297139767e-01,2.627823881820555707e-01
2.135396999956555852e-01,4.687531271230581886e+00,1.668333353661777818e-01,6.020813266244244844e-01,3.290392657896776818e-01
5.872861505234301671e-02,5.343744892063204688e+00,-5.963877142997481284e-04,1.235180570233694652e+00,2.038689029867976066e-01
1.969608687070023290e-01,5.108303988035155285e+00,1.354492834260311029e-01,2.767089919382764052e+00,8.467006277002220305e-02
2.342518433097836861e-01,5.203519237759298477e+00,7.297480203742548466e-02,4.826477518335239303e-01,7.532257020160664229e-01
1.396606549948355425e-01,4.741927322273309819e+00,2.987383121770910421e-02,3.007903028948204494e+00,5.914860623008821872e-01
1.282413694357468215e-01,4.930962015437181378e+00,9.614361450596006775e-02,1.875994699846188940e+00,8.682668065057813633e-01
5.299541728447594580e-02,5.132813818802319794e+00,4.149995870903482043e-02,3.223257968749342339e-01,4.934502029823883973e-02
1.363918917000968567e-01,4.108051397248822845e+00,-1.107923430856319613e-02,2.293801270407399340e+00,8.421824385143532599e-01
2.307996585210260743e-01,6.516612176507049270e+00,7.676104578710297999e-02,8.398506718856606490e-01,8.137630282045231755e-01
1.580045967600798296e-01,5.519065997234836374e+00,4.832415593353374395e-02,2.151648713763912202e+00,7.810151752661508295e-01
1.537074849334039706e-01,3.641265701396362964e+00,1.460854480302462011e-01,2.430335184430625795e+00,8.019140092433511002e-01
1.012941902585226261e-01,5.173453719475869406e+00,7.726402267510944222e-03,2.674084572276167027e+00,7.654413417850668422e-01
1.112597248106797776e-01,4.458404608544755732e+00,-4.450132175035407395e-02,2.304913567968296384e-01,1.771752681386611350e-01
7.498023553171026534e-02,3.421665020996647488e+00,2.415902882485682079e-02,6.156970693652019655e-01,9.253788495216489496e-01
1.135334071188474903e-01,4.531138798975931081e+00,-7.661913458323790782e-02,-4.240563839189235296e-01,7.565081244043759812e-01
2.410385699483679756e-01,3.006540480571116447e+00,7.702333862841755086e-02,1.016303128356972785e+00,6.951903875798458587e-01
2.472855798941049343e-01,5.742179311233094552e+00,8.045346273089069855e-02,1.616750293530756277e+00,4.855245812129194150e-02
1.845318319518763350e-01,6.454973340146459293e+00,8.893445835621938134e-02,1.233717734813934541e+00,1.320122136968986393e-01
2.503885164644994443e-01,5.057430548326046882e+00,1.349737028548671502e-01,-1.204242299667024341e-01,6.536873636526707720e-02
6.699647143530505777e-02,3.162511129784694397e+00,-3.103432648654499623e-02,2.761138659263550288e+00,5.448096887515643250e-01
2.053624840830309273e-01,3.138270361988868551e+00,1.323028099902656685e-01,9.698340781162613222e-01,3.457072335675557273e-01
5.756709736278939338e-02,3.679411495847518587e+00,1.703773434614369586e-02,3.297773254668824983e+00,5.227495462343778598e-01
8.927557120562684689e-02,4.937107473491209930e+00,-1.103521829890478229e-02,2.434505838384845688e+00,6.757075721590254380e-01
1.160033246141635027e-01,5.171149790067737229e+00,4.702129632544634064e-02,-3.234415004825015316e-01,5.777557915396158705e-01
1.198856400684701895e-01,4.158049928445003651e+00,5.785366533169809117e-02,1.240707235734226144e+00,3.897442378849853561e-01
1.189751166782772318e-01,4.215212244852136969e+00,-3.829417264445896668e-02,1.109190319465875874e+00,6.595226349121106058e-01
2.833217039553467265e-01,4.888928058740709126e+00,9.359730578548915159e-02,1.451599609554134140e+00,6.641297850724727780e-01
1.930828901402480424e-01,4.747247232286245122e+00,1.884139042437991685e-01,1.954993625357106968e+00,8.009114065946140171e-01
1.798459606897893082e-01,3.615463831453163746e+00,-6.738510046980727974e-03,3.615040385850692761e+00,5.056303100002008666e-01
1.561354736452033043e-01,4.667754276624192400e+00,1.079372989647843506e-02,5.497231176950068132e-02,2.034878202268485259e-01
2.407994825305574405e-01,4.391899561152283304e+00,1.081471547028929753e-01,2.796921549283369224e+00,2.985230379617718199e-01
1.285422816710608540e-01,4.959552742351631238e+00,6.782721018367983412e-02,3.573995322665015628e-01,7.856844371726323661e-02
2.431819056833635084e-01,4.968215486260415759e+00,8.194061821769971221e-02,1.926539650661092118e-01,6.164820077807937615e-01
2.276947823453837338e-01,5.217677577347584084e+00,7.711268032317938892e-02,-1.197092048686698718e-01,4.939338003830658907e-01
2.221913132389684575e-01,5.229691928713929627e+00,1.084041973371422246e-01,2.136195312569638460e+00,6.689027396212803289e-01
1.973577915991424070e-01,6.466423444525482900e+00,3.674859545451478193e-03,7.198781369235200955e-01,1.321475755931644791e-01
1.302349221243701560e-01,5.343011749942704114e+00,1.736615988651903086e-02,-1.006254876209600191e-01,9.929989119545670206e-01
1.283522660000392668e-01,5.988697294182793840e+00,-7.770193838675665265e-04,7.284931676568335845e-01,3.250360595332821845e-01
8.871090949470647469e-02,5.282721999273327640e+00,-2.053898733921079300e-02,9.859201719013146459e-01,2.052876103148735254e-01
9.732316585718672752e-02,2.614828148307496658e+00,8.141251883572594994e-02,1.869226213553903282e+00,6.095194681682137849e-01
1.756750315866640322e-01,4.881091403690430930e+00,6.525046393954242463e-02,7.765210388971421906e-01,9.545172839567556133e-01
2.316721112666425830e-01,3.292267497454095526e+00,8.472355044347909536e-02,1.732507895490742023e+00,2.831313606501406621e-01
9.806682768968602582e-02,4.299119776209041177e+00,5.290172809671248033e-02,1.750844359772654624e+00,4.524386170179228728e-01
1.804692977201898807e-01,2.530817991724603644e+00,1.148312850162484106e-01,2.253680766286358050e+00,2.513087562845702783e-01
3.104926760619968265e-02,4.992999243824247202e+00,-1.132190917727375970e-02,8.660023511022814091e-01,6.294795502027999978e-01
1.374180474998109580e-01,2.872637113837515077e+00,4.934145485145507992e-04,2.463437766500268022e+00,2.838289119966008744e-01
2.492323783646563096e-01,5.711534444209439343e+00,1.265353487545396727e-01,1.097406475962908079e+00,6.054857079732574032e-01
5.517264169760589115e-02,3.803857509907736301e+00,3.577117113744036209e-02,3.625199003302651768e+00,3.311098321997926197e-01
1.256240242558520626e-01,4.562191365236209606e+00,-6.675899117455237619e-02,-3.528817833325721409e-01,2.741437577489715949e-01
1.809870829452527030e-01,4.528620042606680052e+00,9.893994496765837199e-02,1.325008296214820191e-01,3.494325822568425943e-01
1.556330969621297355e-01,4.078750919425234933e+00,1.933917633422606308e-02,6.958629172193537826e-01,9.046919723127275770e-01
9.148256932336862324e-02,2.051670563874688380e+00,-5.934894861886445133e-02,2.022574909740406657e+00,1.425586417502661130e-01
2.751261587176536683e-01,4.142594371212928728e+00,8.207452564694109332e-02,2.436139465711820939e+00,8.361868028883890913e-01
2.830697353104858482e-01,4.745869669518779865e+00,9.850594393386066794e-02,1.224382487955760546e+00,7.047994122038111486e-01
1.638504920603059412e-01,5.266135151799389291e+00,1.419856123694924199e-01,1.263124514491400063e+00,4.250356715492287218e-01
1.763481225358287385e-01,4.153673253870806548e+00,1.605835192036282610e-01,1.974897828978988468e+00,4.491166644180220047e-01
1.644439600268253199e-01,4.670210496448873982e+00,1.006798595363729842e-01,4.261499201015390703e-01,5.830495758174778498e-01
1.483774722212502506e-01,4.548120855665930939e+00,4.443565052136601301e-02,3.076094909948756673e+00,7.166089186229128716e-01
1.113764220369692637e-01,6.057820307211743582e+00,-2.133128923677360400e-02,1.080471817502313137e-01,5.644528541343740713e-02
1.793181651886722183e-01,4.124018114713552841e+00,-1.296777589374148443e-02,7.807046668498884845e-01,7.406471670568434140e-01
1.439920748265555717e-01,4.820411442004187919e+00,5.282464111221180092e-02,1.415290797417465996e+00,7.639494626235043828e-02
1.931737209933460098e-01,3.792082583787262706e+00,1.870925454266438304e-01,8.589647698102409468e-01,2.437164371610277547e-01
1.951454057864960567e-01,4.612161597455573414e+00,6.991828128156205024e-02,1.784925217952662901e+00,2.597739140535267888e-01
1.437870471045073206e-01,5.698399676443855810e+00,1.729683832840248070e-02,2.257603577272400130e+00,7.584336778040979832e-01
7.494265653953147144e-02,4.563733340605216071e+00,-2.959586531891540348e-02,8.920641686039099127e-02,2.752135080719312343e-01
1.327377488451614851e-01,3.227789027369704300e+00,5.789799692132525932e-02,1.412501824542994333e+00,2.394492219430041091e-01
1.204560000004687714e-01,5.124370275729310364e+00,8.596812718303156742e-02,1.742327040890870204e+00,2.372315045408821543e-01
2.654458304836588289e-01,4.676031786825253889e+00,1.001036610252408060e-01,-4.479856518315461500e-01,6.014609336671851159e-01
1.615082946585478518e-01,4.512301749093900582e+00,-4.058292236283622678e-04,-4.324531789799284098e-01,5.974398375046330312e-02
2.313032889761720834e-01,3.048293690070796202e+00,1.175121051931237587e-01,2.689571915446443029e+00,5.656568138589974648e-01
1.134269797312688621e-01,3.814904674313700728e+00,4.002764983977264573e-02,2.677915434946157358e+00,5.398985235855301434e-01
1.645527494934191370e-01,5.756853161256298534e+00,5.407413369945662102e-02,-1.805394193854445994e-01,2.486436198588366508e-01
1.276068914327639081e-01,2.990509215737207960e+00,8.578990446090020705e-02,2.826323983162316367e+00,3.004790164174364619e-02
1.739409115941862038e-01,6.478992371886001855e+00,1.091286431212943053e-01,4.793853952935966944e-01,2.564903675035374864e-01
1.953528435837795230e-01,3.851801107104505295e+00,3.092428368774459424e-02,1.784228256040996552e+00,8.297503194122554104e-01
1.704187818841027546e-01,5.743307939593606193e+00,-1.399726571103000750e-02,1.625709539865306308e+00,8.219533507630055746e-01
5.063603339817576710e-02,6.208704686475885026e+00,4.221661797295774010e-02,6.331958089006710644e-01,4.623287372246980276e-01
1.779978478787763996e-01,3.468499746669122530e+00,1.093542890673071810e-01,1.755357413180705484e+00,5.129430944023467553e-01
1.683080790059629794e-01,3.597412146598275129e+00,1.546753293373227811e-01,2.222533146472265742e+00,8.788350674918891103e-01
2.146578662653556846e-01,4.371542973724590553e+00,1.042826980803524262e-01,2.865133588929334785e+00,1.408326509742957589e-01
7.617165402942244201e-02,4.913955810068238783e+00,1.132967413218657210e-02,1.974343593479330750e-01,2.459904451293345451e-01
2.607591678453107242e-01,3.540692762062307430e+00,1.226096891398686939e-01,1.737174379664780055e+00,6.862530181511540261e-01
1.286304726770307605e-01,3.438896579608231363e+00,9.690766450331979309e-02,3.109011066873384799e+00,6.876382126694181585e-01
1.864492397349407637e-01,3.603706388008699690e+00,1.443022187153646940e-01,3.379696433636990349e+00,9.708747010373020014e-01
8.993854061902414876e-02,5.707862523884381645e+00,6.683038753365330709e-02,-2.694009410068773924e-01,7.741951992163678131e-01
1.982654964113221840e-01,2.418703352183563027e+00,1.419003752570495713e-01,1.909630630622908498e+00,2.017311162660457846e-01
2.093059294558619055e-01,5.646006326001542064e+00,3.139184533631610152e-02,2.324634587825265886e+00,8.681017336425175257e-01
1.453533242274885895e-01,4.822290737208428268e+00,-3.342959221211294629e-02,-6.523022773001452279e-02,1.943907010147533088e-01
1.563594664779746346e-01,4.224991459652752468e+00,4.506422134729437534e-02,3.453709038533081532e-01,8.279163407058423019e-01
6.670620628729240220e-02,5.282644290179874247e+00,-3.641900889961863924e-02,2.263655928989992905e+00,8.895570273877395628e-01
1.495659496811750366e-01,6.484483690723251925e+00,-4.154547092794531882e-02,5.784590646531424518e-01,5.160332633308867267e-01
1.712120936733104171e-01,5.779772124433295133e+00,1.487670976508558840e-01,1.074392176395697174e+00,7.785867892699506188e-01
5.992578061696107045e-02,2.919216570756268947e+00,-5.787545101605724024e-02,1.924934819184795476e+00,6.201433462096789251e-01
2.315551972911311929e-01,3.621120521325045694e+00,1.495368143072879075e-01,4.988560857771151547e-01,8.112880054711191224e-01
1.149602378476495268e-01,4.479646415379409774e+00,-5.378309156199670427e-02,1.087542238230884362e+00,8.384201862810818362e-01
6.669241692915801878e-02,3.368361862807870644e+00,2.747637095511108740e-02,2.514520259923281209e+00,1.381639601998774225e-01
1.622108550180474118e-01,4.613489604222993812e+00,-2.886177200962178335e-02,1.189882114239783961e+00,8.084163691703695198e-01
1.105014428693687767e-01,3.764147829535886558e+00,-8.560827693210183720e-03,3.142021773294367826e+00,7.531921512814995223e-01
2.585920071980832846e-01,4.237678503203886393e+00,1.133887660197268055e-01,2.990999529289597447e+00,8.587561683150157776e-01
1.273070738139923663e-01,4.778638864885337512e+00,4.993499035157879240e-02,-8.065526740843509401e-02,4.117993924467931999e-01
4.210006335077958600e-02,2.407063376075007533e+00,1.644430070915383485e-02,2.200630071885106176e+00,3.705346741802184596e-02
1.179530041464359191e-01,4.739547475028445866e+00,6.186236540778680681e-02,3.165950804224311632e+00,6.230570414671676716e-01
2.035012481019480290e-01,4.332921604941249782e+00,9.205277895145319578e-02,1.377908980325663890e+00,6.737622724545588859e-02
1.548665820753242217e-01,5.711446961243428433e+00,1.038578175316763469e-01,2.335343941885570374e-01,1.765200930633147314e-01
2.482856996322829191e-01,3.724800153200777508e+00,8.027722296815421876e-02,1.213058642381262819e+00,9.081810267783585466e-02
5.705241174166323509e-02,4.321203435614288324e+00,-4.608407459187354588e-02,1.912401311235188306e+00,8.259148382998174887e-01
9.777451825944306896e-02,3.473990245733666438e+00,-9.165091270735302442e-02,7.211495459271923814e-01,5.303701842810336631e-01
3.225458246477467400e-02,3.373519194003154364e+00,3.081751516123231588e-02,2.959516937539734105e+00,5.031592150814001574e-02
2.028068763852459988e-01,4.199388177436417457e+00,1.922461699926377998e-01,1.726189668541113775e+00,1.838129510969028768e-01
1.400314882779681025e-01,4.482677609777513617e+00,1.079871770847848633e-01,3.473395110323690194e+00,3.640706278515331018e-01
1.148780061333613683e-01,5.213033755329208319e+00,-2.320491209510601449e-02,1.385869633262338141e+00,5.306541132529326577e-01
